generation	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	avg
61	0	0.873518700787402	0.862116141732284	0.822032480314961	0	0	0.805590551181103	0.875378937007874	0.781919291338583	0.822992125984252	0.584354822834646
62	0	0.873518700787402	0.871107283464567	0.822032480314961	0	0	0.805590551181103	0.875378937007874	0.781919291338583	0.822992125984252	0.585253937007874
63	0	0.873518700787402	0.871107283464567	0.822032480314961	0.815986712598425	0	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.667527559055118
64	0	0.873518700787402	0.871107283464567	0.822032480314961	0.815986712598425	0.67494094488189	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.735021653543307
65	0	0.873518700787402	0.871107283464567	0.822032480314961	0.815986712598425	0.683602362204725	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.735887795275591
66	0	0.873518700787402	0.871107283464567	0.822032480314961	0.815986712598425	0.683602362204725	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.735887795275591
67	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.683602362204725	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.736128937007874
68	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.683602362204725	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.736128937007874
69	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.683602362204725	0.805590551181103	0.875378937007874	0.788668799212598	0.822992125984252	0.736128937007874
70	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.683602362204725	0.850127952755905	0.878823818897638	0.788668799212598	0.822992125984252	0.740927165354331
71	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.683602362204725	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.741016732283464
72	0	0.873518700787402	0.873518700787402	0.822032480314961	0.815986712598425	0.745748031496063	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.747231299212598
73	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.745748031496063	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.749770423228346
74	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
75	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
76	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
77	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
78	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
79	0	0.873518700787402	0.873518700787402	0.822032480314961	0.841377952755905	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756368848425197
80	0	0.873518700787402	0.873518700787402	0.822032480314961	0.844788385826772	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756709891732283
81	0	0.873518700787402	0.873518700787402	0.822032480314961	0.844788385826772	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.756709891732283
82	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.758539124015748
83	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.758539124015748
84	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.811732283464567	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.758539124015748
85	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.822992125984252	0.759220472440945
86	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.765654527559055
87	0	0.891811023622047	0.873518700787402	0.822032480314961	0.844788385826772	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.765654527559055
88	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
89	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
90	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
91	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
92	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
93	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.789564468503937	0.887332677165354	0.766863681102362
94	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
95	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
96	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
97	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
98	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
99	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
100	0	0.891811023622047	0.873518700787402	0.822032480314961	0.856879921259842	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.774012057086614
101	0	0.891811023622047	0.873518700787402	0.822032480314961	0.888193897637795	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.77714345472441
102	0	0.891811023622047	0.873518700787402	0.822032480314961	0.888193897637795	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.77714345472441
103	0	0.891811023622047	0.873518700787402	0.822032480314961	0.888193897637795	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.77714345472441
104	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
105	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
106	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
107	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
108	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
109	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
110	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
111	0	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.777997539370079
112	0.743149606299213	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.8523125
113	0.743149606299213	0.891811023622047	0.873518700787402	0.828334153543307	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.8523125
114	0.743149606299213	0.891811023622047	0.873518700787402	0.888469488188976	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.858326033464567
115	0.743149606299213	0.891811023622047	0.873518700787402	0.888469488188976	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.858326033464567
116	0.80507874015748	0.891811023622047	0.873518700787402	0.897874015748031	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.865459399606299
117	0.80507874015748	0.891811023622047	0.873518700787402	0.897874015748031	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.865459399606299
118	0.80507874015748	0.891811023622047	0.873518700787402	0.897874015748031	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.865459399606299
119	0.80507874015748	0.891811023622047	0.873518700787402	0.897874015748031	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.887332677165354	0.865459399606299
120	0.80507874015748	0.891811023622047	0.873518700787402	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935543799212598	0.87091092519685
121	0.80507874015748	0.891811023622047	0.873518700787402	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935543799212598	0.87091092519685
122	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935543799212598	0.87179281496063
123	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
124	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
125	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
126	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
127	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
128	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
129	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
130	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
131	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
132	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
133	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
134	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
135	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.818545767716535	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.871803887795276
136	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
137	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
138	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
139	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
140	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
141	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
142	0.80507874015748	0.898941929133858	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878100393700787
143	0.80507874015748	0.904936023622047	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.878699803149606
144	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.883611220472441
145	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.890433070866142	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.883611220472441
146	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.850127952755905	0.878823818897638	0.861048228346457	0.935654527559055	0.883928149606299
147	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.88567125984252
148	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.88567125984252
149	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.88567125984252
150	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.88567125984252
151	0.854192913385827	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.88567125984252
152	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.887193897637795
153	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.887193897637795
154	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.893602362204724	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.887193897637795
155	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.888175688976378
156	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.888175688976378
157	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.888175688976378
158	0.869419291338583	0.904936023622047	0.875206692913386	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.888175688976378
159	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.890060039370079
160	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.890060039370079
161	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.878823818897638	0.861048228346457	0.935654527559055	0.890060039370079
162	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.891551673228346
163	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.891551673228346
164	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.891551673228346
165	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.891551673228346
166	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.881510826771653	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.891551673228346
167	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
168	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
169	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
170	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
171	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
172	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.86755905511811	0.893740157480315	0.861048228346457	0.935654527559055	0.894007874015748
173	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
174	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
175	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
176	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
177	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
178	0.869419291338583	0.904936023622047	0.894050196850393	0.904178149606299	0.903420275590551	0.906072834645669	0.869660433070866	0.893740157480315	0.861048228346457	0.935654527559055	0.894218011811023
