execution;generation;chromosome;fitness 
2;34;97,98,133,47,108;0.8820620078740158
2;35;97,98,133,47,108;0.8820620078740158
2;36;97,98,133,47,108;0.8820620078740158
2;37;97,98,133,47,108;0.8820620078740158
2;38;97,98,133,47,108;0.8820620078740158
2;39;97,98,133,47,108;0.8820620078740158
2;40;97,98,133,47,108;0.8820620078740158
2;41;97,98,133,47,108;0.8820620078740158
2;42;97,98,133,47,108;0.8820620078740158
2;43;97,98,133,47,108;0.8820620078740158
2;44;97,98,133,47,108;0.8820620078740158
2;45;97,98,133,47,108;0.8820620078740158
2;46;97,98,133,47,108;0.8820620078740158
2;47;97,98,133,47,108;0.8820620078740158
2;48;97,98,133,47,108;0.8820620078740158
2;49;97,98,133,47,108;0.8820620078740158
2;50;97,98,133,47,108;0.8820620078740158
2;51;97,98,133,47,108;0.8820620078740158
2;52;97,98,133,47,108;0.8820620078740158
2;53;97,98,133,47,108;0.8820620078740158
2;54;97,98,133,47,108;0.8820620078740158
2;55;97,98,133,47,108;0.8820620078740158
2;56;97,98,133,47,108;0.8820620078740158
2;57;97,98,133,47,108;0.8820620078740158
2;58;97,98,133,47,108;0.8820620078740158
2;59;97,98,133,47,108;0.8820620078740158
2;60;97,98,133,47,108;0.8820620078740158
2;61;97,98,133,47,108;0.8820620078740158
2;62;97,98,133,47,108;0.8820620078740158
2;63;97,98,133,47,108;0.8820620078740158
2;64;97,98,133,47,108;0.8820620078740158
2;65;97,98,133,47,108;0.8820620078740158
2;66;97,98,133,47,108;0.8820620078740158
2;67;97,98,133,47,108;0.8820620078740158
2;68;97,98,133,47,108;0.8820620078740158
2;69;97,98,133,47,108;0.8820620078740158
2;70;97,98,133,47,108;0.8820620078740158
2;71;97,98,133,47,108;0.8820620078740158
2;72;97,98,133,47,108;0.8820620078740158
2;73;97,98,133,47,108;0.8820620078740158
2;74;97,98,133,47,108;0.8820620078740158
2;75;97,98,133,47,108;0.8820620078740158
2;76;97,98,133,47,108;0.8820620078740158
2;77;97,98,133,47,108;0.8820620078740158
2;78;97,98,133,47,108;0.8820620078740158
2;79;97,98,133,47,108;0.8820620078740158
2;80;97,98,133,47,108;0.8820620078740158
2;81;97,98,133,47,108;0.8820620078740158
2;82;97,98,133,47,108;0.8820620078740158
2;83;97,98,133,47,108;0.8820620078740158
2;84;97,98,133,47,108;0.8820620078740158
2;85;97,98,133,47,108;0.8820620078740158
2;86;97,98,133,47,108;0.8820620078740158
2;87;97,98,133,47,108;0.8820620078740158
2;88;97,98,133,47,108;0.8820620078740158
2;89;97,98,133,47,108;0.8820620078740158
2;90;97,98,133,47,108;0.8820620078740158
2;91;97,98,133,47,108;0.8820620078740158
2;92;97,98,133,47,108;0.8820620078740158
2;93;97,98,133,47,108;0.8820620078740158
2;94;97,98,133,47,108;0.8820620078740158
2;95;97,98,133,47,108;0.8820620078740158
2;96;97,98,133,47,108;0.8820620078740158
2;97;97,98,133,47,108;0.8820620078740158
2;98;97,98,133,47,108;0.8820620078740158
2;99;97,98,133,47,108;0.8820620078740158
2;100;97,98,133,47,108;0.8820620078740158
execution;generation;chromosome;fitness 
3;1;98,88,6,5,56;0
3;2;98,88,6,5,56;0
3;3;98,88,6,5,56;0
3;4;98,88,6,5,56;0
3;5;98,88,6,5,56;0
3;6;98,88,6,5,56;0
3;7;98,88,6,5,56;0
3;8;98,88,6,5,56;0
3;9;98,88,6,5,56;0
3;10;98,88,6,5,56;0
3;11;98,88,6,5,56;0
3;12;98,88,6,5,56;0
3;13;98,88,6,5,56;0
3;14;98,88,6,5,56;0
3;15;98,88,6,5,56;0
3;16;98,88,6,5,56;0
3;17;98,88,6,5,56;0
3;18;98,88,6,5,56;0
3;19;98,88,6,5,56;0
3;20;98,88,6,5,56;0
3;21;98,88,6,5,56;0
3;22;98,88,6,5,56;0
3;23;98,88,6,5,56;0
3;24;98,88,6,5,56;0
3;25;98,88,6,5,56;0
3;26;98,88,6,5,56;0
3;27;98,88,6,5,56;0
3;28;98,88,6,5,56;0
3;29;98,88,6,5,56;0
3;30;98,88,6,5,56;0
3;31;98,88,6,5,56;0
3;32;98,88,6,5,56;0
3;33;98,88,6,5,56;0
3;34;98,88,6,5,56;0
3;35;98,88,6,5,56;0
3;36;98,88,6,5,56;0
3;37;98,88,6,5,56;0
3;38;98,88,6,5,56;0
3;39;98,88,6,5,56;0
3;40;98,88,6,5,56;0
3;41;98,88,6,5,56;0
3;42;98,88,6,5,56;0
3;43;98,88,6,5,56;0
3;44;98,88,6,5,56;0
3;45;98,88,6,5,56;0
3;46;98,88,6,5,56;0
3;47;98,88,6,5,56;0
3;48;98,88,6,5,56;0
3;49;98,88,6,5,56;0
3;50;98,88,6,5,48;0.7174606299212599
3;51;98,88,6,5,48;0.7174606299212599
3;52;98,88,6,5,48;0.7174606299212599
3;53;98,88,6,5,48;0.7174606299212599
3;54;98,88,6,5,48;0.7174606299212599
3;55;98,88,6,5,48;0.7174606299212599
3;56;98,88,6,5,48;0.7174606299212599
3;57;98,88,6,5,48;0.7174606299212599
3;58;98,88,6,5,48;0.7174606299212599
3;59;98,88,6,5,48;0.7174606299212599
3;60;98,88,6,5,48;0.7174606299212599
3;61;98,88,6,5,48;0.7174606299212599
3;62;98,88,6,5,48;0.7174606299212599
3;63;98,88,60,5,48;0.7213287401574804
3;64;98,88,60,5,48;0.7213287401574804
3;65;98,88,60,5,48;0.7213287401574804
3;66;98,88,60,5,48;0.7213287401574804
3;67;98,88,60,5,48;0.7213287401574804
3;68;98,88,60,5,48;0.7213287401574804
3;69;98,88,60,5,48;0.7213287401574804
3;70;98,88,60,5,48;0.7213287401574804
3;71;98,88,60,5,48;0.7213287401574804
3;72;98,88,60,5,48;0.7213287401574804
3;73;98,88,60,5,48;0.7213287401574804
3;74;98,88,60,5,48;0.7213287401574804
3;75;98,136,60,5,48;0.7787204724409449
3;76;98,136,60,5,48;0.7787204724409449
3;77;98,136,60,5,48;0.7787204724409449
3;78;98,136,60,5,48;0.7787204724409449
3;79;98,136,60,5,48;0.7787204724409449
3;80;98,136,60,5,48;0.7787204724409449
3;81;98,136,60,5,48;0.7787204724409449
3;82;98,136,60,5,48;0.7787204724409449
3;83;98,136,60,5,48;0.7787204724409449
3;84;98,136,60,5,48;0.7787204724409449
3;85;98,136,60,5,48;0.7787204724409449
3;86;98,136,60,5,48;0.7787204724409449
3;87;98,136,60,5,48;0.7787204724409449
3;88;98,136,60,5,48;0.7787204724409449
3;89;98,136,60,5,48;0.7787204724409449
3;90;98,136,60,5,48;0.7787204724409449
3;91;98,136,60,5,48;0.7787204724409449
3;92;98,136,60,5,48;0.7787204724409449
3;93;98,136,60,5,48;0.7787204724409449
3;94;98,136,47,5,48;0.786685531496063
3;95;98,136,47,5,48;0.786685531496063
3;96;98,136,47,5,48;0.786685531496063
3;97;98,136,47,5,48;0.786685531496063
3;98;98,136,47,5,48;0.786685531496063
3;99;98,136,47,5,48;0.786685531496063
3;100;98,136,47,5,48;0.786685531496063
execution;generation;chromosome;fitness 
4;1;101,11,7,127,85;0
4;2;101,11,7,127,85;0
4;3;101,11,7,127,85;0
4;4;101,11,7,127,85;0
4;5;101,11,7,127,85;0
4;6;101,11,7,127,85;0
4;7;101,11,7,127,85;0
4;8;101,11,7,127,85;0
4;9;101,11,7,127,85;0
4;10;101,11,7,127,85;0
4;11;101,11,7,127,85;0
4;12;101,11,7,127,85;0
4;13;101,11,7,127,85;0
4;14;101,11,7,127,85;0
4;15;101,11,7,127,85;0
4;16;111,11,7,127,85;0.6356126968503937
4;17;111,11,7,127,85;0.6356126968503937
4;18;111,144,7,127,85;0.6888779527559056
4;19;111,144,7,127,85;0.6888779527559056
4;20;111,144,7,127,85;0.6888779527559056
4;21;111,144,7,127,85;0.6888779527559056
4;22;111,144,7,127,85;0.6888779527559056
4;23;111,144,7,127,85;0.6888779527559056
4;24;111,144,7,127,85;0.6888779527559056
4;25;111,144,7,127,85;0.6888779527559056
4;26;111,144,7,127,85;0.6888779527559056
4;27;111,144,7,127,85;0.6888779527559056
4;28;111,144,7,127,85;0.6888779527559056
4;29;111,144,7,127,85;0.6888779527559056
4;30;111,144,7,127,85;0.6888779527559056
4;31;111,144,7,127,85;0.6888779527559056
4;32;111,144,51,127,85;0.7462844488188978
4;33;111,144,51,127,85;0.7462844488188978
4;34;111,144,51,127,85;0.7462844488188978
4;35;111,144,51,127,85;0.7462844488188978
4;36;27,144,51,127,85;0.7837426181102363
4;37;27,144,51,127,85;0.7837426181102363
4;38;27,144,51,127,85;0.7837426181102363
4;39;27,144,51,127,85;0.7837426181102363
4;40;27,144,51,127,85;0.7837426181102363
4;41;27,144,51,127,85;0.7837426181102363
4;42;27,144,51,127,85;0.7837426181102363
4;43;27,144,51,127,85;0.7837426181102363
4;44;27,144,51,127,85;0.7837426181102363
4;45;27,144,51,127,85;0.7837426181102363
4;46;27,144,51,127,85;0.7837426181102363
4;47;24,144,51,127,85;0.8142913385826772
4;48;24,144,51,127,85;0.8142913385826772
4;49;24,144,51,127,85;0.8142913385826772
4;50;24,144,51,127,85;0.8142913385826772
4;51;24,144,51,127,85;0.8142913385826772
4;52;24,144,51,127,85;0.8142913385826772
4;53;24,144,51,127,85;0.8142913385826772
4;54;80,144,51,127,85;0.8178740157480316
4;55;80,144,51,127,85;0.8178740157480316
4;56;80,144,51,127,85;0.8178740157480316
4;57;80,144,51,127,85;0.8178740157480316
4;58;80,144,51,127,85;0.8178740157480316
4;59;80,144,51,127,85;0.8178740157480316
4;60;80,144,51,127,85;0.8178740157480316
4;61;80,144,51,127,85;0.8178740157480316
4;62;80,144,51,127,85;0.8178740157480316
4;63;80,144,51,127,85;0.8178740157480316
4;64;80,144,51,127,85;0.8178740157480316
4;65;80,144,51,127,85;0.8178740157480316
4;66;80,144,51,127,85;0.8178740157480316
4;67;80,144,51,127,85;0.8178740157480316
4;68;80,144,51,127,85;0.8178740157480316
4;69;80,144,51,127,85;0.8178740157480316
4;70;80,144,51,127,85;0.8178740157480316
4;71;80,144,51,127,85;0.8178740157480316
4;72;80,144,51,127,85;0.8178740157480316
4;73;80,144,51,127,85;0.8178740157480316
4;74;80,144,51,127,85;0.8178740157480316
4;75;80,144,51,127,85;0.8178740157480316
4;76;80,144,51,127,85;0.8178740157480316
4;77;80,144,51,127,85;0.8178740157480316
4;78;80,144,51,127,85;0.8178740157480316
4;79;80,144,51,127,85;0.8178740157480316
4;80;80,144,51,127,85;0.8178740157480316
4;81;80,144,51,127,85;0.8178740157480316
4;82;80,144,51,127,85;0.8178740157480316
4;83;80,144,51,127,85;0.8178740157480316
4;84;80,144,51,127,85;0.8178740157480316
4;85;80,144,51,127,85;0.8178740157480316
4;86;80,144,51,127,85;0.8178740157480316
4;87;80,144,51,127,85;0.8178740157480316
4;88;80,144,51,127,85;0.8178740157480316
4;89;80,144,51,127,85;0.8178740157480316
4;90;80,144,51,60,85;0.880132874015748
4;91;80,144,51,60,85;0.880132874015748
4;92;80,144,51,60,85;0.880132874015748
4;93;80,144,51,60,85;0.880132874015748
4;94;80,144,51,60,85;0.880132874015748
4;95;80,144,51,60,85;0.880132874015748
4;96;80,144,51,60,85;0.880132874015748
4;97;80,144,51,60,85;0.880132874015748
4;98;80,144,51,60,85;0.880132874015748
4;99;80,144,51,60,85;0.880132874015748
4;100;80,144,51,60,132;0.9353223425196849
execution;generation;chromosome;fitness 
5;1;64,2,101,83,58;0
5;2;64,2,101,83,58;0
5;3;64,2,101,83,58;0
5;4;64,2,101,83,58;0
5;5;64,2,101,83,58;0
5;6;64,2,101,83,58;0
5;7;64,2,101,83,58;0
5;8;64,2,101,83,58;0
5;9;64,2,101,83,58;0
5;10;64,2,101,83,58;0
5;11;64,2,101,83,58;0
5;12;64,2,101,83,58;0
5;13;64,2,101,83,58;0
5;14;64,2,101,83,58;0
5;15;64,2,101,83,58;0
5;16;64,2,101,83,58;0
5;17;64,2,101,83,58;0
5;18;64,2,101,83,58;0
5;19;64,2,101,83,58;0
5;20;64,2,101,83,58;0
5;21;64,2,101,83,58;0
5;22;64,2,101,83,58;0
5;23;64,2,101,83,58;0
5;24;64,2,101,83,58;0
5;25;64,2,101,83,58;0
5;26;64,2,101,83,58;0
5;27;64,2,101,83,58;0
5;28;64,2,101,83,58;0
5;29;64,2,101,83,58;0
5;30;64,2,101,83,58;0
5;31;64,2,101,83,58;0
5;32;64,2,101,83,58;0
5;33;64,2,101,83,58;0
5;34;64,2,101,83,58;0
5;35;64,2,101,83,58;0
5;36;64,2,101,83,58;0
5;37;64,2,101,83,72;0.7447736220472441
5;38;64,2,101,83,72;0.7447736220472441
5;39;64,2,101,83,72;0.7447736220472441
5;40;64,2,101,83,72;0.7447736220472441
5;41;64,2,101,83,72;0.7447736220472441
5;42;64,2,101,83,72;0.7447736220472441
5;43;64,2,101,83,72;0.7447736220472441
5;44;64,2,101,83,72;0.7447736220472441
5;45;64,2,101,83,72;0.7447736220472441
5;46;64,2,101,83,72;0.7447736220472441
5;47;64,2,101,83,72;0.7447736220472441
5;48;64,2,101,83,72;0.7447736220472441
5;49;64,2,101,83,72;0.7447736220472441
5;50;64,2,101,83,72;0.7447736220472441
5;51;64,2,101,83,72;0.7447736220472441
5;52;64,2,101,83,72;0.7447736220472441
5;53;64,2,101,83,72;0.7447736220472441
5;54;64,2,101,83,72;0.7447736220472441
5;55;64,2,101,83,72;0.7447736220472441
5;56;64,2,101,83,72;0.7447736220472441
5;57;64,2,101,83,72;0.7447736220472441
5;58;64,2,101,83,72;0.7447736220472441
5;59;64,2,101,83,72;0.7447736220472441
5;60;64,2,101,83,72;0.7447736220472441
5;61;64,2,101,83,72;0.7447736220472441
5;62;64,2,101,83,72;0.7447736220472441
5;63;64,2,101,83,72;0.7447736220472441
5;64;64,2,101,83,72;0.7447736220472441
5;65;64,2,101,83,72;0.7447736220472441
5;66;64,108,101,83,72;0.7490846456692913
5;67;64,108,101,83,72;0.7490846456692913
5;68;64,108,101,83,72;0.7490846456692913
5;69;64,108,101,83,72;0.7490846456692913
5;70;64,108,101,83,72;0.7490846456692913
5;71;64,108,101,83,72;0.7490846456692913
5;72;64,108,101,83,72;0.7490846456692913
5;73;64,108,101,83,72;0.7490846456692913
5;74;64,108,101,83,72;0.7490846456692913
5;75;64,108,101,83,72;0.7490846456692913
5;76;64,108,101,83,72;0.7490846456692913
5;77;64,108,101,51,72;0.8140354330708661
5;78;64,108,101,51,72;0.8140354330708661
5;79;64,108,101,51,72;0.8140354330708661
5;80;64,108,101,51,72;0.8140354330708661
5;81;64,108,101,51,72;0.8140354330708661
5;82;64,108,101,51,72;0.8140354330708661
5;83;64,108,101,51,72;0.8140354330708661
5;84;64,108,101,51,72;0.8140354330708661
5;85;64,108,101,51,72;0.8140354330708661
5;86;64,108,101,51,72;0.8140354330708661
5;87;64,108,68,51,72;0.8157947834645669
5;88;64,108,68,51,72;0.8157947834645669
5;89;64,108,68,51,72;0.8157947834645669
5;90;64,108,131,51,72;0.8709350393700787
5;91;64,108,131,51,72;0.8709350393700787
5;92;64,108,131,51,72;0.8709350393700787
5;93;64,108,131,51,72;0.8709350393700787
5;94;64,108,131,51,72;0.8709350393700787
5;95;64,108,131,51,72;0.8709350393700787
5;96;64,108,131,51,72;0.8709350393700787
5;97;64,108,131,51,72;0.8709350393700787
5;98;64,108,131,51,72;0.8709350393700787
5;99;64,108,131,51,72;0.8709350393700787
5;100;64,108,131,51,72;0.8709350393700787
execution;generation;chromosome;fitness 
6;1;142,2,61,40,100;0
6;2;142,2,61,40,100;0
6;3;142,2,61,40,100;0
6;4;142,2,61,40,100;0
6;5;142,2,61,40,100;0
6;6;142,2,61,40,100;0
6;7;142,2,61,40,100;0
6;8;142,2,61,40,100;0
6;9;49,2,61,40,100;0.688257874015748
6;10;49,2,61,40,100;0.688257874015748
6;11;49,2,61,40,100;0.688257874015748
6;12;49,2,61,40,100;0.688257874015748
6;13;49,2,61,40,100;0.688257874015748
6;14;49,2,61,40,100;0.688257874015748
6;15;49,2,61,40,100;0.688257874015748
6;16;49,2,61,40,100;0.688257874015748
6;17;49,2,61,40,100;0.688257874015748
6;18;49,2,61,40,100;0.688257874015748
6;19;49,2,61,40,100;0.688257874015748
6;20;49,2,61,40,100;0.688257874015748
6;21;49,2,61,40,100;0.688257874015748
6;22;49,2,61,40,100;0.688257874015748
6;23;49,2,61,40,100;0.688257874015748
6;24;49,2,61,40,100;0.688257874015748
6;25;49,2,61,40,100;0.688257874015748
6;26;49,2,61,40,100;0.688257874015748
6;27;49,2,61,40,100;0.688257874015748
6;28;49,2,61,40,100;0.688257874015748
6;29;49,2,61,40,100;0.688257874015748
6;30;49,2,61,40,100;0.688257874015748
6;31;49,2,61,40,100;0.688257874015748
6;32;49,2,61,40,100;0.688257874015748
6;33;49,2,61,40,100;0.688257874015748
6;34;49,2,61,40,100;0.688257874015748
6;35;49,2,61,40,100;0.688257874015748
6;36;49,2,121,40,100;0.6946186023622047
6;37;49,2,121,40,100;0.6946186023622047
6;38;49,2,121,146,100;0.7453937007874015
6;39;49,2,121,146,100;0.7453937007874015
6;40;49,2,121,146,100;0.7453937007874015
6;41;49,2,74,146,100;0.7476673228346457
6;42;49,2,74,146,100;0.7476673228346457
6;43;49,2,74,146,100;0.7476673228346457
6;44;49,2,74,146,100;0.7476673228346457
6;45;49,2,74,146,100;0.7476673228346457
6;46;49,2,74,146,100;0.7476673228346457
6;47;49,2,74,146,100;0.7476673228346457
6;48;49,2,74,146,100;0.7476673228346457
6;49;49,2,74,146,100;0.7476673228346457
6;50;49,2,74,146,100;0.7476673228346457
6;51;49,2,74,146,100;0.7476673228346457
6;52;49,2,74,146,100;0.7476673228346457
6;53;49,2,74,146,100;0.7476673228346457
6;54;49,2,74,146,100;0.7476673228346457
6;55;49,38,74,146,100;0.7557283464566927
6;56;49,38,74,146,100;0.7557283464566927
6;57;49,38,74,146,100;0.7557283464566927
6;58;49,38,98,146,100;0.8187057086614172
6;59;49,38,98,146,100;0.8187057086614172
6;60;49,38,98,146,100;0.8187057086614172
6;61;122,38,98,146,100;0.827310531496063
6;62;122,38,98,146,100;0.827310531496063
6;63;13,38,98,146,100;0.8584645669291338
6;64;13,38,98,146,100;0.8584645669291338
6;65;13,38,98,146,100;0.8584645669291338
6;66;13,38,98,146,100;0.8584645669291338
6;67;13,38,80,146,100;0.8588090551181101
6;68;13,38,80,146,100;0.8588090551181101
6;69;13,38,80,146,100;0.8588090551181101
6;70;13,38,80,146,100;0.8588090551181101
6;71;13,38,80,146,100;0.8588090551181101
6;72;13,38,80,146,100;0.8588090551181101
6;73;13,38,80,146,100;0.8588090551181101
6;74;13,38,80,146,100;0.8588090551181101
6;75;13,38,80,146,100;0.8588090551181101
6;76;13,38,80,146,100;0.8588090551181101
6;77;13,38,80,146,100;0.8588090551181101
6;78;13,38,80,146,100;0.8588090551181101
6;79;13,38,80,146,100;0.8588090551181101
6;80;13,38,80,146,100;0.8588090551181101
6;81;13,38,80,146,100;0.8588090551181101
6;82;13,38,80,146,100;0.8588090551181101
6;83;128,38,80,146,100;0.8686269685039368
6;84;128,38,80,146,100;0.8686269685039368
6;85;128,38,80,146,100;0.8686269685039368
6;86;128,38,80,146,50;0.9306717519685037
6;87;128,38,80,146,50;0.9306717519685037
6;88;128,38,80,146,50;0.9306717519685037
6;89;128,38,80,146,50;0.9306717519685037
6;90;128,38,80,146,50;0.9306717519685037
6;91;128,38,80,146,50;0.9306717519685037
6;92;128,38,80,146,50;0.9306717519685037
6;93;128,38,80,146,50;0.9306717519685037
6;94;10,38,80,146,50;0.9382381889763778
6;95;10,38,80,146,50;0.9382381889763778
6;96;10,38,80,146,50;0.9382381889763778
6;97;10,38,80,146,50;0.9382381889763778
6;98;10,38,80,146,50;0.9382381889763778
6;99;10,38,80,146,50;0.9382381889763778
6;100;10,38,80,146,50;0.9382381889763778
execution;generation;chromosome;fitness 
7;1;77,80,83,102,21;0
7;2;77,80,83,102,21;0
7;3;77,80,83,102,21;0
7;4;77,80,83,102,21;0
7;5;77,80,83,102,21;0
7;6;77,80,83,102,21;0
7;7;77,80,83,102,21;0
7;8;77,80,83,102,21;0
7;9;77,80,83,102,21;0
7;10;77,80,83,102,21;0
7;11;77,80,83,102,21;0
7;12;77,80,83,102,21;0
7;13;77,80,83,102,21;0
7;14;77,80,83,102,21;0
7;15;77,80,83,102,21;0
7;16;77,80,83,102,21;0
7;17;77,80,83,102,21;0
7;18;77,80,83,102,21;0
7;19;77,80,83,102,21;0
7;20;77,80,83,102,21;0
7;21;77,80,83,102,21;0
7;22;77,80,83,102,21;0
7;23;77,80,83,102,21;0
7;24;77,80,83,102,21;0
7;25;77,80,83,102,21;0
7;26;77,80,83,102,21;0
7;27;77,80,83,102,21;0
7;28;77,80,83,102,21;0
7;29;77,80,83,102,21;0
7;30;77,80,83,102,21;0
7;31;77,80,83,102,21;0
7;32;77,80,83,102,21;0
7;33;77,80,83,102,21;0
7;34;77,80,83,102,21;0
7;35;77,80,83,102,21;0
7;36;77,80,83,102,21;0
7;37;77,72,83,102,21;0.6653321850393701
7;38;77,72,83,102,21;0.6653321850393701
7;39;77,72,83,102,21;0.6653321850393701
7;40;77,72,83,102,21;0.6653321850393701
7;41;77,72,83,102,21;0.6653321850393701
7;42;77,72,83,69,21;0.7258169291338582
7;43;77,72,83,69,21;0.7258169291338582
7;44;77,72,83,69,21;0.7258169291338582
7;45;77,72,83,69,21;0.7258169291338582
7;46;77,72,83,69,21;0.7258169291338582
7;47;77,72,83,69,21;0.7258169291338582
7;48;77,72,83,69,21;0.7258169291338582
7;49;77,72,83,69,21;0.7258169291338582
7;50;77,72,83,69,21;0.7258169291338582
7;51;77,72,83,69,21;0.7258169291338582
7;52;77,72,83,69,21;0.7258169291338582
7;53;77,72,83,69,21;0.7258169291338582
7;54;77,72,83,69,21;0.7258169291338582
