generation	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	avg
53	0.946579724409449	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.877999261811024
54	0.946579724409449	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.877999261811024
55	0.946579724409449	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.877999261811024
56	0.948978838582677	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.878239173228346
57	0.948978838582677	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.878239173228346
58	0.948978838582677	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.878239173228346
59	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.879198818897638
60	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.870073818897638	0.879198818897638
61	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.874552165354331	0.879646653543307
62	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.883061023622047	0.865492125984252	0.913471948818898	0.843513779527559	0.874552165354331	0.879646653543307
63	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.886643700787401	0.865492125984252	0.913471948818898	0.843513779527559	0.874552165354331	0.880004921259842
64	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.880693897637795
65	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.861427165354331	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.880693897637795
66	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881572342519685
67	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881572342519685
68	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881572342519685
69	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881572342519685
70	0.95857529527559	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881572342519685
71	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
72	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
73	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
74	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
75	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
76	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
77	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
78	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
79	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.870211614173228	0.886643700787401	0.87238188976378	0.913471948818898	0.843513779527559	0.874552165354331	0.881863927165354
80	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.874552165354331	0.884457923228347
81	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.874552165354331	0.884457923228347
82	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.874552165354331	0.884457923228347
83	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884595718503937
84	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884595718503937
85	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884595718503937
86	0.961491141732284	0.878548228346457	0.83882874015748	0.878996062992126	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884595718503937
87	0.961491141732284	0.878548228346457	0.83882874015748	0.882337598425197	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884929872047244
88	0.961491141732284	0.878548228346457	0.83882874015748	0.882337598425197	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884929872047244
89	0.961491141732284	0.878548228346457	0.83882874015748	0.882337598425197	0.872554133858268	0.886643700787401	0.87238188976378	0.913471948818898	0.867111220472441	0.875930118110236	0.884929872047244
90	0.961491141732284	0.878548228346457	0.83882874015748	0.882337598425197	0.872554133858268	0.886643700787401	0.923991141732284	0.913471948818898	0.867111220472441	0.875930118110236	0.890090797244094
91	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.923991141732284	0.913471948818898	0.867111220472441	0.875930118110236	0.890659202755905
92	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.923991141732284	0.913471948818898	0.867111220472441	0.875930118110236	0.890659202755905
93	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.926574803149606	0.913471948818898	0.867111220472441	0.875930118110236	0.890917568897638
94	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.926574803149606	0.913471948818898	0.867111220472441	0.875930118110236	0.890917568897638
95	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.926574803149606	0.917531988188976	0.929047736220472	0.875930118110236	0.897517224409449
96	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.927276082677165	0.917531988188976	0.929047736220472	0.875930118110236	0.897587352362205
97	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.927276082677165	0.917531988188976	0.929047736220472	0.880063976377953	0.898000738188977
98	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.927276082677165	0.917531988188976	0.929047736220472	0.880063976377953	0.898000738188977
99	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.927276082677165	0.917531988188976	0.929047736220472	0.880063976377953	0.898000738188977
100	0.961491141732284	0.878548228346457	0.844512795275591	0.882337598425197	0.872554133858268	0.886643700787401	0.927276082677165	0.917531988188976	0.929047736220472	0.880063976377953	0.898000738188977
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
