execution;generation;chromosome;fitness 
1;163;110,138,144,82,24;0.8694192913385828
1;164;110,138,144,82,24;0.8694192913385828
1;165;110,138,144,82,24;0.8694192913385828
1;166;110,138,144,82,24;0.8694192913385828
1;167;110,138,144,82,24;0.8694192913385828
1;168;110,138,144,82,24;0.8694192913385828
1;169;110,138,144,82,24;0.8694192913385828
1;170;110,138,144,82,24;0.8694192913385828
1;171;110,138,144,82,24;0.8694192913385828
1;172;110,138,144,82,24;0.8694192913385828
1;173;110,138,144,82,24;0.8694192913385828
1;174;110,138,144,82,24;0.8694192913385828
1;175;110,138,144,82,24;0.8694192913385828
1;176;110,138,144,82,24;0.8694192913385828
1;177;110,138,144,82,24;0.8694192913385828
1;178;110,138,144,82,24;0.8694192913385828
1;179;110,138,144,82,24;0.8694192913385828
1;180;110,138,144,82,24;0.8694192913385828
1;181;110,138,144,82,24;0.8694192913385828
1;182;110,138,144,82,24;0.8694192913385828
1;183;37,138,144,82,24;0.8747244094488189
1;184;37,138,144,82,24;0.8747244094488189
1;185;37,138,144,82,24;0.8747244094488189
1;186;37,138,144,82,24;0.8747244094488189
1;187;37,138,144,82,24;0.8747244094488189
1;188;37,138,144,82,24;0.8747244094488189
1;189;37,138,144,82,24;0.8747244094488189
1;190;37,138,144,82,24;0.8747244094488189
1;191;37,138,144,82,24;0.8747244094488189
1;192;37,138,144,82,24;0.8747244094488189
1;193;37,138,144,82,24;0.8747244094488189
1;194;37,138,144,82,24;0.8747244094488189
1;195;37,138,144,82,24;0.8747244094488189
1;196;37,138,144,82,24;0.8747244094488189
1;197;37,138,144,82,24;0.8747244094488189
1;198;37,138,144,82,24;0.8747244094488189
1;199;37,138,144,82,24;0.8747244094488189
1;200;37,138,144,82,24;0.8747244094488189
1;201;37,138,144,82,24;0.8747244094488189
1;202;37,138,144,82,24;0.8747244094488189
1;203;37,138,144,82,24;0.8747244094488189
1;204;37,138,144,82,24;0.8747244094488189
1;205;37,138,144,82,24;0.8747244094488189
1;206;37,138,144,82,24;0.8747244094488189
1;207;37,138,144,82,24;0.8747244094488189
1;208;37,138,144,82,24;0.8747244094488189
1;209;37,138,144,82,24;0.8747244094488189
1;210;37,138,144,82,24;0.8747244094488189
1;211;37,138,144,82,24;0.8747244094488189
1;212;37,138,144,82,24;0.8747244094488189
1;213;37,138,144,82,24;0.8747244094488189
1;214;37,138,144,82,24;0.8747244094488189
1;215;37,138,144,82,24;0.8747244094488189
1;216;37,138,144,82,24;0.8747244094488189
1;217;37,138,144,82,24;0.8747244094488189
1;218;37,138,144,82,24;0.8747244094488189
1;219;37,138,144,82,24;0.8747244094488189
1;220;37,138,144,82,24;0.8747244094488189
1;221;37,138,144,82,24;0.8747244094488189
1;222;37,138,144,82,24;0.8747244094488189
1;223;37,138,144,82,24;0.8747244094488189
1;224;37,138,144,82,24;0.8747244094488189
1;225;37,138,144,82,24;0.8747244094488189
1;226;37,138,144,82,24;0.8747244094488189
1;227;37,138,144,82,24;0.8747244094488189
1;228;37,138,144,82,24;0.8747244094488189
1;229;37,138,144,82,24;0.8747244094488189
1;230;37,138,144,82,24;0.8747244094488189
1;231;37,138,144,82,24;0.8747244094488189
1;232;37,138,144,82,24;0.8747244094488189
1;233;37,138,144,82,24;0.8747244094488189
1;234;37,138,144,82,24;0.8747244094488189
1;235;37,138,144,82,24;0.8747244094488189
1;236;37,138,144,82,24;0.8747244094488189
1;237;37,138,144,82,24;0.8747244094488189
1;238;37,138,144,82,24;0.8747244094488189
1;239;37,138,144,82,24;0.8747244094488189
1;240;37,138,144,82,24;0.8747244094488189
1;241;37,138,144,82,24;0.8747244094488189
1;242;37,138,144,82,24;0.8747244094488189
1;243;37,65,144,82,24;0.8818553149606299
1;244;37,65,144,82,24;0.8818553149606299
1;245;37,65,144,82,24;0.8818553149606299
1;246;37,65,144,82,24;0.8818553149606299
1;247;37,65,144,82,24;0.8818553149606299
1;248;37,65,144,82,24;0.8818553149606299
1;249;37,65,144,82,24;0.8818553149606299
1;250;37,65,144,82,24;0.8818553149606299
1;251;37,65,144,82,24;0.8818553149606299
1;252;37,65,144,82,24;0.8818553149606299
1;253;37,65,144,82,24;0.8818553149606299
1;254;37,65,144,82,24;0.8818553149606299
1;255;37,65,144,82,24;0.8818553149606299
1;256;37,65,144,82,24;0.8818553149606299
1;257;37,65,144,82,24;0.8818553149606299
1;258;37,65,144,82,24;0.8818553149606299
1;259;37,65,144,82,24;0.8818553149606299
1;260;37,65,144,82,24;0.8818553149606299
1;261;37,65,144,82,24;0.8818553149606299
1;262;37,65,144,82,24;0.8818553149606299
1;263;37,65,144,82,24;0.8818553149606299
1;264;37,65,144,82,24;0.8818553149606299
1;265;37,65,144,82,24;0.8818553149606299
1;266;37,65,144,82,24;0.8818553149606299
1;267;37,65,144,82,24;0.8818553149606299
1;268;37,65,144,82,24;0.8818553149606299
1;269;37,65,144,82,24;0.8818553149606299
1;270;37,65,144,82,24;0.8818553149606299
1;271;37,65,144,82,24;0.8818553149606299
1;272;37,65,144,82,24;0.8818553149606299
1;273;37,65,144,82,24;0.8818553149606299
1;274;37,65,144,82,24;0.8818553149606299
1;275;37,65,144,82,24;0.8818553149606299
1;276;37,65,144,82,24;0.8818553149606299
1;277;37,65,144,82,24;0.8818553149606299
1;278;37,65,144,82,24;0.8818553149606299
1;279;37,65,144,82,24;0.8818553149606299
1;280;37,65,144,82,24;0.8818553149606299
1;281;37,65,144,82,24;0.8818553149606299
1;282;37,65,144,82,24;0.8818553149606299
1;283;37,127,144,82,24;0.8857824803149605
1;284;37,127,144,82,24;0.8857824803149605
1;285;37,127,144,82,24;0.8857824803149605
1;286;37,127,144,82,24;0.8857824803149605
1;287;37,127,144,82,24;0.8857824803149605
1;288;37,127,144,82,24;0.8857824803149605
1;289;37,127,144,82,24;0.8857824803149605
1;290;37,127,144,82,24;0.8857824803149605
1;291;37,127,144,82,24;0.8857824803149605
1;292;37,127,144,82,24;0.8857824803149605
1;293;37,127,144,82,24;0.8857824803149605
1;294;37,127,144,82,24;0.8857824803149605
1;295;37,127,144,82,24;0.8857824803149605
1;296;37,127,144,82,24;0.8857824803149605
1;297;37,127,144,82,24;0.8857824803149605
1;298;37,127,144,82,24;0.8857824803149605
1;299;37,127,144,82,24;0.8857824803149605
1;300;37,127,144,82,24;0.8857824803149605
1;301;37,127,144,82,24;0.8857824803149605
1;302;37,127,144,82,24;0.8857824803149605
1;303;37,127,144,82,24;0.8857824803149605
1;304;37,127,144,82,24;0.8857824803149605
1;305;37,127,144,82,24;0.8857824803149605
1;306;37,127,144,82,24;0.8857824803149605
1;307;37,127,144,82,24;0.8857824803149605
1;308;37,127,144,82,24;0.8857824803149605
1;309;37,127,144,82,24;0.8857824803149605
1;310;37,127,144,82,24;0.8857824803149605
1;311;37,127,144,82,24;0.8857824803149605
1;312;37,127,144,82,24;0.8857824803149605
1;313;37,127,144,82,24;0.8857824803149605
1;314;37,127,144,82,24;0.8857824803149605
1;315;37,127,144,82,24;0.8857824803149605
1;316;37,127,144,82,24;0.8857824803149605
1;317;37,127,144,82,24;0.8857824803149605
1;318;37,127,144,82,24;0.8857824803149605
1;319;37,127,144,82,24;0.8857824803149605
1;320;37,127,144,82,24;0.8857824803149605
1;321;37,127,144,82,24;0.8857824803149605
1;322;37,127,144,82,24;0.8857824803149605
1;323;37,127,144,82,24;0.8857824803149605
1;324;37,127,144,82,24;0.8857824803149605
1;325;37,127,144,82,24;0.8857824803149605
1;326;37,127,144,82,24;0.8857824803149605
1;327;37,127,144,82,24;0.8857824803149605
1;328;37,127,144,82,24;0.8857824803149605
1;329;37,127,144,82,24;0.8857824803149605
1;330;37,127,144,82,24;0.8857824803149605
1;331;37,127,144,82,24;0.8857824803149605
1;332;37,127,144,82,24;0.8857824803149605
1;333;37,127,144,82,24;0.8857824803149605
1;334;37,127,144,82,24;0.8857824803149605
1;335;37,127,144,82,24;0.8857824803149605
1;336;37,127,144,82,24;0.8857824803149605
1;337;37,127,144,82,24;0.8857824803149605
1;338;37,127,144,82,24;0.8857824803149605
1;339;37,127,144,82,24;0.8857824803149605
1;340;37,127,144,82,24;0.8857824803149605
1;341;37,127,144,82,24;0.8857824803149605
1;342;37,127,144,82,24;0.8857824803149605
1;343;37,127,144,82,24;0.8857824803149605
1;344;37,127,144,82,24;0.8857824803149605
1;345;37,127,144,82,24;0.8857824803149605
1;346;37,127,144,82,24;0.8857824803149605
1;347;37,127,144,82,24;0.8857824803149605
1;348;37,127,144,82,24;0.8857824803149605
1;349;37,127,144,82,24;0.8857824803149605
1;350;37,127,144,82,24;0.8857824803149605
1;351;37,127,144,82,24;0.8857824803149605
1;352;37,127,144,82,24;0.8857824803149605
1;353;37,127,144,82,24;0.8857824803149605
1;354;37,127,144,82,24;0.8857824803149605
1;355;37,127,144,82,24;0.8857824803149605
1;356;37,127,144,82,24;0.8857824803149605
1;357;37,127,144,82,24;0.8857824803149605
1;358;37,127,144,82,24;0.8857824803149605
1;359;37,127,144,82,24;0.8857824803149605
1;360;37,127,144,82,24;0.8857824803149605
1;361;37,127,144,82,24;0.8857824803149605
1;362;37,127,144,82,24;0.8857824803149605
1;363;37,127,144,82,24;0.8857824803149605
1;364;37,127,144,82,24;0.8857824803149605
1;365;37,127,144,82,24;0.8857824803149605
1;366;37,127,144,82,24;0.8857824803149605
1;367;37,127,144,82,24;0.8857824803149605
1;368;37,127,144,82,24;0.8857824803149605
1;369;37,127,144,82,24;0.8857824803149605
1;370;37,127,144,82,24;0.8857824803149605
1;371;37,127,144,82,24;0.8857824803149605
1;372;37,127,144,82,24;0.8857824803149605
1;373;37,127,144,82,24;0.8857824803149605
1;374;37,127,144,82,24;0.8857824803149605
1;375;37,127,144,82,24;0.8857824803149605
1;376;37,127,144,82,24;0.8857824803149605
1;377;37,127,144,82,24;0.8857824803149605
1;378;37,127,144,82,24;0.8857824803149605
1;379;37,127,144,82,24;0.8857824803149605
1;380;37,127,144,82,24;0.8857824803149605
1;381;37,127,144,82,24;0.8857824803149605
1;382;37,127,144,82,24;0.8857824803149605
1;383;37,127,144,82,24;0.8857824803149605
1;384;37,127,144,82,24;0.8857824803149605
1;385;37,127,144,82,24;0.8857824803149605
1;386;37,127,144,82,24;0.8857824803149605
1;387;37,127,144,82,24;0.8857824803149605
1;388;37,127,144,82,24;0.8857824803149605
1;389;37,127,144,82,24;0.8857824803149605
1;390;37,127,144,82,24;0.8857824803149605
1;391;37,127,144,82,24;0.8857824803149605
1;392;37,127,144,82,24;0.8857824803149605
1;393;37,127,144,82,24;0.8857824803149605
1;394;37,127,144,82,24;0.8857824803149605
1;395;37,127,144,82,24;0.8857824803149605
1;396;37,127,144,82,24;0.8857824803149605
1;397;37,127,144,82,24;0.8857824803149605
1;398;37,127,144,82,24;0.8857824803149605
1;399;37,127,144,82,24;0.8857824803149605
1;400;37,127,144,82,24;0.8857824803149605
1;401;37,127,144,82,24;0.8857824803149605
1;402;37,127,144,82,24;0.8857824803149605
1;403;37,127,144,82,24;0.8857824803149605
1;404;63,127,144,82,24;0.887367125984252
1;405;63,127,144,82,24;0.887367125984252
1;406;63,127,144,82,24;0.887367125984252
1;407;63,127,144,82,24;0.887367125984252
1;408;63,127,144,82,24;0.887367125984252
1;409;63,127,144,82,24;0.887367125984252
1;410;63,127,144,82,24;0.887367125984252
1;411;63,127,144,82,24;0.887367125984252
1;412;63,127,144,82,24;0.887367125984252
1;413;63,127,144,82,24;0.887367125984252
1;414;63,127,144,82,24;0.887367125984252
1;415;63,127,144,82,24;0.887367125984252
1;416;63,127,144,82,24;0.887367125984252
1;417;63,127,144,82,24;0.887367125984252
1;418;63,127,144,82,24;0.887367125984252
1;419;63,127,144,82,24;0.887367125984252
1;420;63,127,144,82,24;0.887367125984252
1;421;63,127,144,82,24;0.887367125984252
1;422;63,127,144,82,24;0.887367125984252
1;423;63,127,144,82,24;0.887367125984252
1;424;63,127,144,82,24;0.887367125984252
1;425;63,127,144,82,24;0.887367125984252
1;426;63,127,144,82,24;0.887367125984252
1;427;63,127,144,82,24;0.887367125984252
1;428;63,127,144,82,24;0.887367125984252
1;429;63,127,144,82,24;0.887367125984252
1;430;63,127,144,82,24;0.887367125984252
1;431;63,127,144,82,24;0.887367125984252
1;432;63,127,144,82,24;0.887367125984252
1;433;63,127,144,82,24;0.887367125984252
1;434;63,127,144,82,24;0.887367125984252
1;435;63,127,144,82,24;0.887367125984252
1;436;63,127,144,82,24;0.887367125984252
1;437;63,127,144,82,24;0.887367125984252
1;438;63,127,144,82,24;0.887367125984252
1;439;63,127,144,82,24;0.887367125984252
1;440;63,127,144,82,24;0.887367125984252
1;441;63,127,144,82,24;0.887367125984252
1;442;63,127,144,82,24;0.887367125984252
1;443;63,127,144,82,24;0.887367125984252
1;444;63,127,144,82,24;0.887367125984252
1;445;63,127,144,82,24;0.887367125984252
1;446;63,127,144,82,24;0.887367125984252
1;447;63,127,144,82,24;0.887367125984252
1;448;63,127,144,82,24;0.887367125984252
1;449;63,127,144,82,24;0.887367125984252
1;450;63,127,144,82,24;0.887367125984252
1;451;63,127,144,82,24;0.887367125984252
1;452;63,127,144,82,24;0.887367125984252
1;453;63,127,144,82,24;0.887367125984252
1;454;63,127,144,82,24;0.887367125984252
1;455;63,127,144,82,24;0.887367125984252
1;456;63,127,144,82,24;0.887367125984252
1;457;63,127,144,82,24;0.887367125984252
1;458;63,127,144,82,24;0.887367125984252
1;459;63,127,144,82,24;0.887367125984252
1;460;63,127,144,82,24;0.887367125984252
1;461;63,127,144,82,24;0.887367125984252
1;462;63,127,144,82,24;0.887367125984252
1;463;63,127,144,82,24;0.887367125984252
1;464;63,127,144,82,24;0.887367125984252
1;465;63,127,144,82,24;0.887367125984252
1;466;63,127,144,82,24;0.887367125984252
1;467;63,127,144,82,24;0.887367125984252
1;468;63,127,144,82,24;0.887367125984252
1;469;63,127,144,82,24;0.887367125984252
1;470;63,127,144,82,24;0.887367125984252
1;471;63,127,144,82,24;0.887367125984252
1;472;63,127,144,82,24;0.887367125984252
1;473;63,127,144,82,24;0.887367125984252
1;474;63,127,144,82,24;0.887367125984252
1;475;63,127,144,82,24;0.887367125984252
1;476;63,127,144,82,24;0.887367125984252
1;477;63,127,144,82,24;0.887367125984252
1;478;63,127,144,82,24;0.887367125984252
1;479;63,127,144,82,24;0.887367125984252
1;480;63,127,144,82,24;0.887367125984252
1;481;63,127,144,82,24;0.887367125984252
1;482;63,127,144,82,24;0.887367125984252
1;483;63,127,144,82,24;0.887367125984252
1;484;63,127,144,82,24;0.887367125984252
1;485;63,127,144,82,24;0.887367125984252
1;486;63,127,51,82,24;0.8876082677165354
1;487;63,127,51,82,24;0.8876082677165354
1;488;63,127,51,82,24;0.8876082677165354
1;489;63,127,51,82,24;0.8876082677165354
1;490;63,127,51,82,24;0.8876082677165354
1;491;63,127,51,82,24;0.8876082677165354
1;492;63,127,51,82,24;0.8876082677165354
1;493;63,127,51,82,24;0.8876082677165354
1;494;63,127,51,82,24;0.8876082677165354
1;495;63,127,51,82,24;0.8876082677165354
1;496;63,127,51,82,24;0.8876082677165354
1;497;63,127,51,82,24;0.8876082677165354
1;498;63,127,51,82,24;0.8876082677165354
1;499;63,127,51,82,24;0.8876082677165354
1;500;63,127,51,82,24;0.8876082677165354
1;501;63,127,51,82,24;0.8876082677165354
1;502;63,127,51,56,24;0.8920521653543307
1;503;63,127,51,56,24;0.8920521653543307
1;504;63,127,51,56,24;0.8920521653543307
1;505;63,127,51,56,24;0.8920521653543307
1;506;63,127,51,56,24;0.8920521653543307
1;507;63,127,51,56,24;0.8920521653543307
1;508;63,127,51,56,24;0.8920521653543307
1;509;63,72,51,56,24;0.9018011811023622
1;510;63,72,51,56,24;0.9018011811023622
1;511;63,72,51,56,24;0.9018011811023622
1;512;63,72,51,56,24;0.9018011811023622
1;513;63,72,51,56,24;0.9018011811023622
1;514;63,72,51,56,24;0.9018011811023622
1;515;63,72,51,56,24;0.9018011811023622
1;516;63,72,51,56,24;0.9018011811023622
1;517;63,72,51,56,24;0.9018011811023622
1;518;63,72,51,56,24;0.9018011811023622
1;519;63,72,51,56,24;0.9018011811023622
1;520;63,72,51,56,24;0.9018011811023622
1;521;63,72,51,56,24;0.9018011811023622
1;522;63,72,51,56,24;0.9018011811023622
1;523;63,72,51,56,24;0.9018011811023622
1;524;63,72,51,56,24;0.9018011811023622
1;525;63,72,51,56,24;0.9018011811023622
1;526;63,72,51,56,24;0.9018011811023622
1;527;63,72,51,56,24;0.9018011811023622
1;528;63,72,51,56,24;0.9018011811023622
1;529;63,72,51,56,24;0.9018011811023622
1;530;63,72,51,56,24;0.9018011811023622
1;531;63,72,51,56,24;0.9018011811023622
1;532;63,72,51,56,24;0.9018011811023622
1;533;63,72,51,56,24;0.9018011811023622
1;534;63,72,51,56,24;0.9018011811023622
1;535;63,72,51,56,24;0.9018011811023622
1;536;63,72,51,56,24;0.9018011811023622
1;537;63,72,51,56,24;0.9018011811023622
1;538;63,72,51,56,24;0.9018011811023622
1;539;63,72,51,56,24;0.9018011811023622
1;540;63,72,51,56,24;0.9018011811023622
1;541;63,72,51,56,24;0.9018011811023622
1;542;63,72,51,56,24;0.9018011811023622
1;543;63,72,51,56,24;0.9018011811023622
1;544;63,72,51,56,24;0.9018011811023622
1;545;63,72,51,56,24;0.9018011811023622
1;546;63,72,51,56,24;0.9018011811023622
1;547;63,72,51,56,24;0.9018011811023622
1;548;63,72,51,56,24;0.9018011811023622
1;549;63,72,51,56,24;0.9018011811023622
1;550;63,72,51,56,24;0.9018011811023622
1;551;63,72,51,56,24;0.9018011811023622
1;552;63,72,51,56,24;0.9018011811023622
1;553;63,72,51,56,24;0.9018011811023622
1;554;63,72,51,56,24;0.9018011811023622
1;555;63,72,51,56,24;0.9018011811023622
1;556;63,72,51,56,24;0.9018011811023622
1;557;63,72,51,56,24;0.9018011811023622
1;558;63,72,51,56,24;0.9018011811023622
1;559;63,72,51,56,24;0.9018011811023622
1;560;63,72,51,56,24;0.9018011811023622
1;561;63,72,51,56,24;0.9018011811023622
1;562;63,72,51,56,24;0.9018011811023622
1;563;63,72,51,56,24;0.9018011811023622
1;564;63,72,51,56,24;0.9018011811023622
1;565;63,72,51,56,24;0.9018011811023622
1;566;63,72,51,56,24;0.9018011811023622
1;567;63,72,51,56,24;0.9018011811023622
1;568;63,72,51,56,24;0.9018011811023622
1;569;63,72,51,56,24;0.9018011811023622
1;570;63,72,51,56,24;0.9018011811023622
1;571;63,72,51,56,24;0.9018011811023622
1;572;63,72,51,56,24;0.9018011811023622
1;573;63,72,51,56,24;0.9018011811023622
1;574;63,72,51,56,24;0.9018011811023622
1;575;63,72,51,56,24;0.9018011811023622
1;576;63,72,51,56,24;0.9018011811023622
1;577;63,72,51,56,24;0.9018011811023622
1;578;63,72,51,56,24;0.9018011811023622
1;579;63,72,51,56,24;0.9018011811023622
1;580;63,72,51,56,24;0.9018011811023622
1;581;63,72,51,56,24;0.9018011811023622
1;582;63,72,51,56,24;0.9018011811023622
1;583;63,72,51,56,24;0.9018011811023622
1;584;63,72,51,56,24;0.9018011811023622
1;585;63,72,51,56,24;0.9018011811023622
1;586;63,72,51,56,24;0.9018011811023622
1;587;63,72,51,56,24;0.9018011811023622
1;588;63,72,51,56,24;0.9018011811023622
1;589;63,72,51,56,24;0.9018011811023622
1;590;63,72,51,56,24;0.9018011811023622
1;591;63,72,51,56,24;0.9018011811023622
1;592;63,72,51,56,24;0.9018011811023622
1;593;63,72,51,56,24;0.9018011811023622
1;594;63,72,51,56,24;0.9018011811023622
1;595;63,72,51,56,24;0.9018011811023622
1;596;63,72,51,56,24;0.9018011811023622
1;597;63,72,51,56,24;0.9018011811023622
1;598;63,72,51,56,24;0.9018011811023622
1;599;63,72,51,56,24;0.9018011811023622
1;600;63,72,51,56,24;0.9018011811023622
1;601;63,72,51,56,24;0.9018011811023622
1;602;63,72,51,56,24;0.9018011811023622
1;603;63,72,51,56,24;0.9018011811023622
1;604;63,72,51,56,24;0.9018011811023622
1;605;63,72,51,56,24;0.9018011811023622
1;606;63,72,51,56,24;0.9018011811023622
1;607;63,72,51,56,24;0.9018011811023622
1;608;63,72,51,56,24;0.9018011811023622
1;609;63,72,51,56,24;0.9018011811023622
1;610;63,72,51,56,24;0.9018011811023622
1;611;63,72,51,56,24;0.9018011811023622
1;612;63,72,51,56,24;0.9018011811023622
1;613;63,72,51,56,24;0.9018011811023622
1;614;63,72,51,56,24;0.9018011811023622
1;615;63,72,51,56,24;0.9018011811023622
1;616;63,72,51,56,24;0.9018011811023622
1;617;63,72,51,56,24;0.9018011811023622
1;618;63,72,51,56,24;0.9018011811023622
1;619;63,72,51,56,24;0.9018011811023622
1;620;63,72,51,56,24;0.9018011811023622
1;621;63,72,51,56,24;0.9018011811023622
1;622;63,72,51,56,24;0.9018011811023622
1;623;63,72,51,56,24;0.9018011811023622
1;624;63,72,51,56,24;0.9018011811023622
1;625;63,72,51,56,24;0.9018011811023622
1;626;63,72,51,56,24;0.9018011811023622
1;627;63,72,51,56,24;0.9018011811023622
1;628;63,72,51,56,24;0.9018011811023622
1;629;63,72,51,56,24;0.9018011811023622
1;630;63,72,51,56,24;0.9018011811023622
1;631;63,72,51,56,24;0.9018011811023622
1;632;63,72,51,56,24;0.9018011811023622
1;633;63,72,51,56,24;0.9018011811023622
1;634;63,72,51,56,24;0.9018011811023622
1;635;63,72,51,56,24;0.9018011811023622
1;636;63,72,51,56,24;0.9018011811023622
1;637;63,72,51,56,24;0.9018011811023622
1;638;63,72,51,56,24;0.9018011811023622
1;639;63,72,51,56,24;0.9018011811023622
1;640;63,72,51,56,24;0.9018011811023622
1;641;63,72,51,56,24;0.9018011811023622
1;642;63,72,51,56,24;0.9018011811023622
1;643;63,72,51,56,24;0.9018011811023622
1;644;63,72,51,56,24;0.9018011811023622
