execution;generation;chromosome;fitness 
1;30;112,119,7,85,87;0.7045359999999999
1;30;119,18,7,85,87;0.65377
1;31;112,119,7,85,87;0.7045359999999999
1;31;112,7,85,87,89;0
1;32;112,119,7,85,87;0.7045359999999999
1;32;112,119,7,87,90;0.657436
1;33;112,119,7,85,87;0.7045359999999999
1;33;112,119,62,85,87;0.681492
1;34;112,119,7,85,87;0.7045359999999999
1;34;112,119,81,85,87;0.6865879999999999
1;35;112,119,7,85,87;0.7045359999999999
1;35;119,19,7,85,87;0.6472180000000001
1;36;112,119,7,85,87;0.7045359999999999
1;36;112,119,7,85,87;0.7045359999999999
1;37;112,119,7,85,87;0.7045359999999999
1;37;112,119,124,7,87;0.644254
1;38;112,119,7,85,87;0.7045359999999999
1;38;112,119,120,7,87;0.597636
1;39;112,119,7,85,87;0.7045359999999999
1;39;112,119,7,85,87;0.7045359999999999
1;40;112,119,7,85,87;0.7045359999999999
1;40;112,42,7,85,87;0
1;41;112,119,7,85,87;0.7045359999999999
1;41;112,119,65,7,85;0
1;42;112,119,7,85,87;0.7045359999999999
1;42;112,119,7,85,87;0.7045359999999999
1;43;112,119,7,85,87;0.7045359999999999
1;43;112,119,34,85,87;0.6821919999999999
1;44;112,119,7,85,87;0.7045359999999999
1;44;112,119,7,85,87;0.7045359999999999
1;45;112,119,7,85,87;0.7045359999999999
1;45;112,119,7,85,99;0.6894439999999998
1;46;112,119,7,85,87;0.7045359999999999
1;46;112,119,38,7,87;0.655928
1;47;112,119,7,85,87;0.7045359999999999
1;47;112,119,50,85,87;0.634998
1;48;112,119,7,85,87;0.7045359999999999
1;48;112,119,7,85,87;0.7045359999999999
1;49;112,119,7,85,87;0.7045359999999999
1;49;112,7,82,85,87;0
1;50;112,119,7,85,87;0.7045359999999999
1;50;112,7,85,87,96;0
1;51;112,119,7,85,87;0.7045359999999999
1;51;112,119,7,85,87;0.7045359999999999
1;52;112,119,7,85,87;0.7045359999999999
1;52;112,119,7,85,87;0.7045359999999999
1;53;112,119,7,85,87;0.7045359999999999
1;53;112,119,7,85,87;0.7045359999999999
1;54;112,119,7,85,87;0.7045359999999999
1;54;112,119,7,85,87;0.7045359999999999
1;55;112,119,7,85,87;0.7045359999999999
1;55;119,7,78,85,87;0.7113399999999999
1;56;119,7,78,85,87;0.69692
1;56;119,7,78,85,87;0.69692
1;57;119,7,78,85,87;0.69692
1;57;5,7,78,85,87;0
1;58;119,7,78,85,87;0.69692
1;58;119,7,78,85,87;0.69692
1;59;119,7,78,85,87;0.69692
1;59;119,45,7,85,87;0.6397299999999999
1;60;119,7,78,85,87;0.69692
1;60;119,7,78,81,87;0.6907039999999999
1;61;119,7,78,85,87;0.69692
1;61;119,138,78,85,87;0.6275620000000001
1;62;119,7,78,85,87;0.69692
1;62;119,43,7,78,87;0.689556
1;63;119,7,78,85,87;0.69692
1;63;119,68,7,85,87;0.6958279999999999
1;64;119,7,78,85,87;0.69692
1;64;119,131,7,85,87;0.64038
1;65;119,7,78,85,87;0.69692
1;65;119,7,78,85,87;0.69692
1;66;119,7,78,85,87;0.69692
1;66;6,7,78,85,87;0
1;67;119,7,78,85,87;0.69692
1;67;119,129,78,85,87;0.6430839999999999
1;68;119,7,78,85,87;0.69692
1;68;119,7,78,85,87;0.69692
1;69;119,7,78,85,87;0.69692
1;69;119,57,78,85,87;0.631332
1;70;119,7,78,85,87;0.69692
1;70;119,7,78,85,87;0.69692
1;71;119,7,78,85,87;0.69692
1;71;119,78,79,85,87;0.6879040000000001
1;72;119,7,78,85,87;0.69692
1;72;106,119,7,78,85;0
1;73;119,7,78,85,87;0.69692
1;73;119,7,78,85,87;0.69692
1;74;119,7,78,85,87;0.69692
1;74;119,125,7,85,87;0.6942039999999998
1;75;119,7,78,85,87;0.69692
1;75;119,7,78,85,87;0.69692
1;76;119,7,78,85,87;0.69692
1;76;119,28,78,85,87;0.6833400000000001
1;77;119,7,78,85,87;0.69692
1;77;110,119,7,78,87;0.6926919999999999
1;78;119,7,78,85,87;0.69692
1;78;119,144,7,78,85;0
1;79;119,7,78,85,87;0.69692
1;79;119,76,78,85,87;0.693476
1;80;119,7,78,85,87;0.69692
1;80;119,7,78,85,87;0.69692
1;81;119,7,78,85,87;0.69692
1;81;119,18,7,78,87;0.644722
1;82;119,7,78,85,87;0.69692
1;82;119,7,78,85,95;0.640224
1;83;119,7,78,85,87;0.69692
1;83;119,124,7,78,85;0.641108
1;84;119,7,78,85,87;0.69692
1;84;119,53,7,78,85;0
1;85;119,7,78,85,87;0.69692
1;85;119,7,78,85,87;0.69692
1;86;119,7,78,85,87;0.69692
1;86;119,55,78,85,87;0.626028
1;87;119,7,78,85,87;0.69692
1;87;119,135,7,78,87;0.643214
1;88;119,7,78,85,87;0.69692
1;88;119,7,78,85,87;0.69692
1;89;119,7,78,85,87;0.69692
1;89;119,7,78,85,87;0.69692
1;90;119,7,78,85,87;0.69692
1;90;119,7,78,85,87;0.69692
1;91;119,7,78,85,87;0.69692
1;91;119,58,7,85,87;0.6471399999999999
1;92;119,7,78,85,87;0.69692
1;92;119,48,7,78,85;0
1;93;119,7,78,85,87;0.69692
1;93;119,7,78,85,87;0.69692
1;94;119,7,78,85,87;0.69692
1;94;119,7,78,85,87;0.69692
1;95;119,7,78,85,87;0.69692
1;95;101,119,7,85,87;0.6942879999999999
1;96;119,7,78,85,87;0.69692
1;96;119,36,7,78,85;0
1;97;119,7,78,85,87;0.69692
1;97;119,21,78,85,87;0.6331260000000001
1;98;119,7,78,85,87;0.69692
1;98;119,69,78,85,87;0.6322420000000001
1;99;119,7,78,85,87;0.69692
1;99;119,7,78,85,87;0.69692
1;100;119,7,78,85,87;0.69692
1;100;119,7,78,85,87;0.69692
execution;generation;chromosome;fitness 
2;1;124,3,46,54,78;0
2;2;124,3,46,54,78;0
2;2;124,20,3,46,78;0
2;3;124,3,46,54,78;0
2;3;1,3,46,54,78;0
2;4;124,3,46,54,78;0
2;4;124,3,46,54,78;0
2;5;124,3,46,54,78;0
2;5;124,3,54,78,96;0
2;6;124,3,46,54,78;0
2;6;124,3,46,54,78;0
2;7;124,3,46,54,78;0
2;7;124,3,46,54,78;0
2;8;124,3,46,54,78;0
2;8;124,3,46,65,78;0
2;9;124,3,46,54,78;0
2;9;124,3,46,78,81;0
2;10;124,3,46,54,78;0
2;10;124,3,46,54,78;0
2;11;124,3,46,54,78;0
2;11;3,31,46,54,78;0
2;12;124,3,46,54,78;0
2;12;3,46,54,78,89;0
2;13;124,3,46,54,78;0
2;13;124,3,46,54,78;0
2;14;124,3,46,54,78;0
2;14;124,3,46,54,78;0
2;15;124,3,46,54,78;0
2;15;124,3,46,51,54;0
2;16;124,3,46,54,78;0
2;16;124,3,40,46,78;0
2;17;124,3,46,54,78;0
2;17;124,3,46,54,78;0
2;18;124,3,46,54,78;0
2;18;124,23,3,54,78;0
2;19;124,3,46,54,78;0
2;19;124,3,54,78,90;0
2;20;124,3,46,54,78;0
2;20;124,3,46,48,54;0
2;21;124,3,46,54,78;0
2;21;124,139,3,54,78;0
2;22;124,3,46,54,78;0
2;22;124,3,46,54,78;0
2;23;124,3,46,54,78;0
2;23;3,30,46,54,78;0
2;24;124,3,46,54,78;0
2;24;124,144,3,46,78;0.5398800000000001
2;25;124,144,3,46,78;0.5517600000000001
2;25;102,124,144,3,46;0.5016
2;26;124,144,3,46,78;0.5517600000000001
2;26;105,124,144,46,78;0.60936
2;27;105,124,144,46,78;0.60936
2;27;105,124,144,46,78;0.60936
2;28;105,124,144,46,78;0.60936
2;28;124,144,46,78,91;0
2;29;105,124,144,46,78;0.60936
2;29;105,124,144,68,78;0
2;30;105,124,144,46,78;0.60936
2;30;105,124,144,78,96;0
2;31;105,124,144,46,78;0.60936
2;31;124,138,144,46,78;0.54659
2;32;105,124,144,46,78;0.60936
2;32;105,144,36,46,78;0
2;33;105,124,144,46,78;0.60936
2;33;124,144,46,78,95;0.559196
2;34;105,124,144,46,78;0.60936
2;34;105,124,144,46,78;0.60936
2;35;105,124,144,46,78;0.60936
2;35;124,144,46,77,78;0
2;36;105,124,144,46,78;0.60936
2;36;105,124,144,46,78;0.60936
2;37;105,124,144,46,78;0.60936
2;37;105,144,46,78,95;0.608544
2;38;105,124,144,46,78;0.60936
2;38;105,124,141,144,46;0.60936
2;39;105,124,144,46,78;0.60936
2;39;105,124,144,78,88;0
2;40;105,124,144,46,78;0.60936
2;40;105,124,144,46,78;0.60936
2;41;105,124,144,46,78;0.60936
2;41;124,144,46,76,78;0
2;42;105,124,144,46,78;0.60936
2;42;124,144,31,46,78;0
2;43;105,124,144,46,78;0.60936
2;43;1,105,124,46,78;0
2;44;105,124,144,46,78;0.60936
2;44;105,144,30,46,78;0
2;45;105,124,144,46,78;0.60936
2;45;105,124,144,46,78;0.60936
2;46;105,124,144,46,78;0.60936
2;46;105,144,46,5,78;0.65884
2;47;105,144,46,5,78;0.65884
2;47;144,46,47,5,78;0
2;48;105,144,46,5,78;0.65884
2;48;100,105,144,46,5;0.6081599999999999
2;49;105,144,46,5,78;0.65884
2;49;105,144,39,46,78;0
2;50;105,144,46,5,78;0.65884
2;50;105,144,46,5,78;0.65884
2;51;105,144,46,5,78;0.65884
2;51;105,144,30,46,5;0.6081599999999999
2;52;105,144,46,5,78;0.65884
2;52;144,46,5,78,79;0.647322
2;53;105,144,46,5,78;0.65884
2;53;105,144,46,5,78;0.65884
2;54;105,144,46,5,78;0.65884
2;54;105,144,36,46,5;0.6081599999999999
2;55;105,144,46,5,78;0.65884
2;55;115,144,46,5,78;0
2;56;105,144,46,5,78;0.65884
2;56;105,144,46,5,78;0.65884
2;57;105,144,46,5,78;0.65884
2;57;105,131,46,5,78;0
2;58;105,144,46,5,78;0.65884
2;58;105,115,144,46,5;0.6081599999999999
2;59;105,144,46,5,78;0.65884
2;59;105,144,46,5,59;0.65884
2;60;105,144,46,5,78;0.65884
2;60;105,46,5,77,78;0
2;61;105,144,46,5,78;0.65884
2;61;105,144,46,5,78;0.65884
2;62;105,144,46,5,78;0.65884
2;62;129,144,46,5,78;0
2;63;105,144,46,5,78;0.65884
2;63;105,144,46,5,78;0.65884
2;64;105,144,46,5,78;0.65884
2;64;105,144,145,46,78;0
2;65;105,144,46,5,78;0.65884
2;65;105,144,46,5,78;0.65884
2;66;105,144,46,5,78;0.65884
2;66;105,144,46,7,78;0
2;67;105,144,46,5,78;0.65884
2;67;105,144,46,5,78;0.65884
2;68;105,144,46,5,78;0.65884
2;68;105,144,5,72,78;0.6638580000000001
2;69;105,144,5,72,78;0.6638580000000001
2;69;105,5,72,78,88;0.7203839999999999
2;70;105,5,72,78,88;0.6909839999999999
2;70;105,5,78,87,88;0
2;71;105,5,72,78,88;0.6909839999999999
2;71;19,5,72,78,88;0
2;72;105,5,72,78,88;0.6909839999999999
2;72;105,5,78,80,88;0
2;73;105,5,72,78,88;0.6909839999999999
2;73;105,72,78,88,97;0
2;74;105,5,72,78,88;0.6909839999999999
2;74;105,20,5,78,88;0
2;75;105,5,72,78,88;0.6909839999999999
2;75;105,48,5,72,88;0.647738
2;76;105,5,72,78,88;0.6909839999999999
2;76;102,105,5,72,78;0.6416280000000001
2;77;105,5,72,78,88;0.6909839999999999
2;77;105,5,72,78,88;0.6909839999999999
2;78;105,5,72,78,88;0.6909839999999999
2;78;105,57,72,78,88;0.647972
2;79;105,5,72,78,88;0.6909839999999999
2;79;105,5,72,78,88;0.6909839999999999
2;80;105,5,72,78,88;0.6909839999999999
2;80;105,125,5,72,88;0.697564
2;81;105,125,5,72,88;0.697564
2;81;105,125,17,72,88;0
2;82;105,125,5,72,88;0.697564
2;82;105,119,125,72,88;0
2;83;105,125,5,72,88;0.697564
2;83;105,146,5,72,88;0.669604
2;84;105,125,5,72,88;0.697564
2;84;105,106,5,72,88;0.697564
2;85;105,125,5,72,88;0.697564
2;85;105,125,5,72,88;0.697564
2;86;105,125,5,72,88;0.697564
2;86;125,5,71,72,88;0.6461260000000002
2;87;105,125,5,72,88;0.697564
2;87;105,125,5,72,88;0.697564
2;88;105,125,5,72,88;0.697564
2;88;105,29,5,72,88;0.647738
2;89;105,125,5,72,88;0.697564
2;89;105,125,5,72,88;0.697564
2;90;105,125,5,72,88;0.697564
2;90;105,125,43,5,88;0
2;91;105,125,5,72,88;0.697564
2;91;105,48,5,72,88;0.63557
2;92;105,125,5,72,88;0.697564
2;92;105,125,5,72,88;0.697564
2;93;105,125,5,72,88;0.697564
2;93;105,25,5,72,88;0.6544460000000001
2;94;105,125,5,72,88;0.697564
2;94;105,125,72,88,94;0
2;95;105,125,5,72,88;0.697564
2;95;125,48,5,72,88;0.6334900000000001
2;96;105,125,5,72,88;0.697564
2;96;105,125,34,5,72;0
2;97;105,125,5,72,88;0.697564
2;97;105,115,5,72,88;0.6396780000000001
2;98;105,125,5,72,88;0.697564
2;98;105,13,5,72,88;0.634946
2;99;105,125,5,72,88;0.697564
2;99;105,125,5,72,88;0.697564
2;100;105,125,5,72,88;0.697564
2;100;105,125,5,7,88;0
execution;generation;chromosome;fitness 
3;1;138,24,28,40,41;0.646906
3;2;138,24,28,40,41;0.6511180000000002
3;2;134,24,28,40,41;0
3;3;138,24,28,40,41;0.6511180000000002
3;3;138,24,28,40,41;0.6511180000000002
3;4;138,24,28,40,41;0.6511180000000002
3;4;138,24,28,40,41;0.6511180000000002
3;5;138,24,28,40,41;0.6511180000000002
3;5;138,24,40,41,88;0.65104
3;6;138,24,28,40,41;0.6511180000000002
3;6;138,24,28,41,62;0.701204
3;7;138,24,28,41,62;0.701204
3;7;138,24,41,45,62;0
3;8;138,24,28,41,62;0.701204
3;8;122,138,24,28,41;0.6511180000000002
3;9;138,24,28,41,62;0.701204
3;9;138,24,28,41,62;0.701204
3;10;138,24,28,41,62;0.701204
3;10;138,24,28,41,62;0.701204
3;11;138,24,28,41,62;0.701204
3;11;14,24,28,41,62;0
3;12;138,24,28,41,62;0.701204
3;12;138,24,28,41,62;0.701204
3;13;138,24,28,41,62;0.701204
3;13;138,24,28,41,62;0.701204
3;14;138,24,28,41,62;0.701204
3;14;138,24,28,41,62;0.701204
3;15;138,24,28,41,62;0.701204
3;15;133,138,24,28,41;0.6511180000000002
3;16;138,24,28,41,62;0.701204
3;16;126,138,24,41,62;0
3;17;138,24,28,41,62;0.701204
3;17;119,24,28,41,62;0
3;18;138,24,28,41,62;0.701204
3;18;138,24,28,47,62;0.6511180000000002
3;19;138,24,28,41,62;0.701204
3;19;138,143,24,28,62;0.6511180000000002
3;20;138,24,28,41,62;0.701204
3;20;24,28,41,62,69;0
3;21;138,24,28,41,62;0.701204
3;21;138,24,28,41,62;0.701204
3;22;138,24,28,41,62;0.701204
3;22;138,24,41,49,62;0
3;23;138,24,28,41,62;0.701204
3;23;138,24,41,51,62;0
3;24;138,24,28,41,62;0.701204
3;24;138,23,28,41,62;0.6535100000000001
3;25;138,24,28,41,62;0.701204
3;25;138,24,28,41,62;0.701204
3;26;138,24,28,41,62;0.701204
3;26;138,24,28,41,62;0.701204
3;27;138,24,28,41,62;0.701204
3;27;106,138,24,28,62;0.701204
3;28;138,24,28,41,62;0.701204
3;28;24,28,41,62,67;0
3;29;138,24,28,41,62;0.701204
3;29;138,24,28,62,63;0.701204
3;30;138,24,28,41,62;0.701204
3;30;138,24,28,41,43;0.701204
3;31;138,24,28,41,62;0.701204
3;31;138,24,28,41,62;0.701204
3;32;138,24,28,41,62;0.701204
3;32;138,24,28,41,62;0.701204
3;33;138,24,28,41,62;0.701204
3;33;138,24,28,41,98;0.6511180000000002
3;34;138,24,28,41,62;0.701204
3;34;121,138,24,28,62;0.6511180000000002
3;35;138,24,28,41,62;0.701204
3;35;138,145,24,41,62;0
3;36;138,24,28,41,62;0.701204
3;36;138,144,28,41,62;0.6426940000000001
3;37;138,24,28,41,62;0.701204
3;37;138,24,28,41,62;0.701204
3;38;138,24,28,41,62;0.701204
3;38;114,138,24,41,62;0
3;39;138,24,28,41,62;0.701204
3;39;138,28,40,41,62;0.6414460000000001
3;40;138,24,28,41,62;0.701204
3;40;138,24,41,49,62;0
3;41;138,24,28,41,62;0.701204
3;41;138,24,29,41,62;0
3;42;138,24,28,41,62;0.701204
3;42;125,138,28,41,62;0.690788
3;43;138,24,28,41,62;0.701204
3;43;138,24,28,41,66;0.6511180000000002
3;44;138,24,28,41,62;0.701204
3;44;133,138,28,41,62;0.64831
3;45;138,24,28,41,62;0.701204
3;45;134,24,28,41,62;0
3;46;138,24,28,41,62;0.701204
3;46;138,24,28,41,62;0.701204
3;47;138,24,28,41,62;0.701204
3;47;138,24,28,41,62;0.701204
3;48;138,24,28,41,62;0.701204
3;48;138,145,24,41,62;0
3;49;138,24,28,41,62;0.701204
3;49;24,28,41,62,72;0
3;50;138,24,28,41,62;0.701204
3;50;138,24,27,28,62;0.6511180000000002
3;51;138,24,28,41,62;0.701204
3;51;138,28,41,62,90;0.6414460000000001
3;52;138,24,28,41,62;0.701204
3;52;121,24,28,41,62;0
3;53;138,24,28,41,62;0.701204
3;53;138,24,28,41,62;0.701204
3;54;138,24,28,41,62;0.701204
3;54;127,138,24,28,62;0.6511180000000002
3;55;138,24,28,41,62;0.701204
3;55;138,24,28,41,62;0.701204
3;56;138,24,28,41,62;0.701204
3;56;138,24,28,41,62;0.701204
3;57;138,24,28,41,62;0.701204
3;57;138,24,28,45,62;0.6511180000000002
3;58;138,24,28,41,62;0.701204
3;58;138,28,41,62,81;0.698824
3;59;138,24,28,41,62;0.701204
3;59;138,24,28,41,62;0.701204
3;60;138,24,28,41,62;0.701204
3;60;138,24,28,41,62;0.701204
3;61;138,24,28,41,62;0.701204
3;61;138,24,28,41,82;0.701204
3;62;138,24,28,41,62;0.701204
3;62;138,24,4,41,62;0.6908439999999999
3;63;138,24,28,41,62;0.701204
3;63;139,24,28,41,62;0
3;64;138,24,28,41,62;0.701204
3;64;131,138,24,41,62;0
3;65;138,24,28,41,62;0.701204
3;65;106,138,24,41,62;0
3;66;138,24,28,41,62;0.701204
3;66;138,24,28,41,52;0.6511180000000002
3;67;138,24,28,41,62;0.701204
3;67;138,24,28,41,62;0.701204
3;68;138,24,28,41,62;0.701204
3;68;138,24,28,41,62;0.701204
3;69;138,24,28,41,62;0.701204
3;69;24,28,38,41,62;0.730632
3;70;24,28,38,41,62;0.7246959999999999
3;70;24,38,4,41,62;0.714336
3;71;24,28,38,41,62;0.7246959999999999
3;71;24,28,38,41,62;0.7246959999999999
3;72;24,28,38,41,62;0.7246959999999999
3;72;132,24,28,38,41;0.672932
3;73;24,28,38,41,62;0.7246959999999999
3;73;24,28,41,62,76;0
3;74;24,28,38,41,62;0.7246959999999999
3;74;24,28,38,41,49;0.7246959999999999
3;75;24,28,38,41,62;0.7246959999999999
3;75;24,28,38,62,86;0.7246959999999999
3;76;24,28,38,41,62;0.7246959999999999
3;76;24,28,38,62,86;0.7246959999999999
3;77;24,28,38,41,62;0.7246959999999999
3;77;24,28,41,62,99;0
3;78;24,28,38,41,62;0.7246959999999999
3;78;24,28,38,41,62;0.7246959999999999
3;79;24,28,38,41,62;0.7246959999999999
3;79;24,28,38,41,80;0.672932
3;80;24,28,38,41,62;0.7246959999999999
3;80;28,31,38,41,62;0.7026319999999999
3;81;24,28,38,41,62;0.7246959999999999
3;81;24,28,38,41,62;0.7246959999999999
3;82;24,28,38,41,62;0.7246959999999999
3;82;24,28,38,41,62;0.7246959999999999
3;83;24,28,38,41,62;0.7246959999999999
3;83;143,24,28,38,41;0.672932
3;84;24,28,38,41,62;0.7246959999999999
3;84;102,24,28,41,62;0
3;85;24,28,38,41,62;0.7246959999999999
3;85;144,28,38,41,62;0.6663799999999999
3;86;24,28,38,41,62;0.7246959999999999
3;86;137,24,38,41,62;0
3;87;24,28,38,41,62;0.7246959999999999
3;87;21,24,28,38,41;0.672932
3;88;24,28,38,41,62;0.7246959999999999
3;88;24,38,41,62,75;0.7210839999999998
3;89;24,28,38,41,62;0.7246959999999999
3;89;24,38,41,48,62;0
3;90;24,28,38,41,62;0.7246959999999999
3;90;24,28,3,38,62;0.672932
3;91;24,28,38,41,62;0.7246959999999999
3;91;24,28,38,41,62;0.7246959999999999
3;92;24,28,38,41,62;0.7246959999999999
3;92;24,38,41,62,85;0
3;93;24,28,38,41,62;0.7246959999999999
3;93;13,28,38,41,62;0.637468
3;94;24,28,38,41,62;0.7246959999999999
3;94;107,24,38,41,62;0
3;95;24,28,38,41,62;0.7246959999999999
3;95;24,28,38,41,78;0.7246959999999999
3;96;24,28,38,41,62;0.7246959999999999
3;96;24,28,38,41,62;0.7246959999999999
3;97;24,28,38,41,62;0.7246959999999999
3;97;24,28,38,41,62;0.7246959999999999
3;98;24,28,38,41,62;0.7246959999999999
3;98;24,28,38,41,62;0.7246959999999999
3;99;24,28,38,41,62;0.7246959999999999
3;99;125,24,28,38,41;0.7246959999999999
3;100;24,28,38,41,62;0.7246959999999999
3;100;137,24,28,38,62;0.672932
execution;generation;chromosome;fitness 
4;1;109,127,5,84,87;0.643344
4;2;109,127,5,84,87;0.6509880000000001
4;2;127,14,5,84,87;0.688156
4;3;127,14,5,84,87;0.688156
4;3;127,14,5,84,87;0.688156
4;4;127,14,5,84,87;0.688156
4;4;107,14,5,84,87;0
4;5;127,14,5,84,87;0.688156
4;5;137,14,5,84,87;0
4;6;127,14,5,84,87;0.688156
4;6;120,127,14,5,84;0.6390020000000001
4;7;127,14,5,84,87;0.688156
4;7;14,5,55,84,87;0
4;8;127,14,5,84,87;0.688156
4;8;127,14,84,85,87;0.69706
4;9;127,14,84,85,87;0.696052
4;9;127,14,84,85,87;0.696052
4;10;127,14,84,85,87;0.696052
4;10;127,14,84,85,87;0.696052
4;11;127,14,84,85,87;0.696052
4;11;14,84,85,87,92;0
4;12;127,14,84,85,87;0.696052
4;12;127,14,84,85,87;0.696052
4;13;127,14,84,85,87;0.696052
4;13;127,14,52,84,87;0.6463340000000001
4;14;127,14,84,85,87;0.696052
4;14;127,14,142,84,85;0
4;15;127,14,84,85,87;0.696052
4;15;127,14,84,85,87;0.696052
4;16;127,14,84,85,87;0.696052
4;16;14,72,84,85,87;0.6935879999999999
4;17;127,14,84,85,87;0.696052
4;17;110,127,84,85,87;0.7086520000000001
4;18;110,127,84,85,87;0.7086520000000001
4;18;110,127,84,85,87;0.7086520000000001
4;19;110,127,84,85,87;0.7086520000000001
4;19;127,22,84,85,87;0.6443840000000001
4;20;110,127,84,85,87;0.7086520000000001
4;20;110,121,127,84,85;0
4;21;110,127,84,85,87;0.7086520000000001
4;21;110,127,49,84,87;0.7086520000000001
4;22;110,127,84,85,87;0.7086520000000001
4;22;110,127,84,85,87;0.7086520000000001
4;23;110,127,84,85,87;0.7086520000000001
4;23;110,127,84,85,87;0.7086520000000001
4;24;110,127,84,85,87;0.7086520000000001
4;24;110,127,53,84,87;0.6580340000000001
4;25;110,127,84,85,87;0.7086520000000001
4;25;127,48,84,85,87;0.6398860000000001
4;26;110,127,84,85,87;0.7086520000000001
4;26;110,127,4,85,87;0.7086520000000001
4;27;110,127,84,85,87;0.7086520000000001
4;27;110,127,84,85,87;0.7086520000000001
4;28;110,127,84,85,87;0.7086520000000001
4;28;110,136,84,85,87;0
4;29;110,127,84,85,87;0.7086520000000001
4;29;110,123,84,85,87;0.7142799999999998
4;30;110,123,84,85,87;0.7142799999999998
4;30;110,21,84,85,87;0
4;31;110,123,84,85,87;0.7142799999999998
4;31;123,42,84,85,87;0.6644559999999999
4;32;110,123,84,85,87;0.7142799999999998
4;32;110,82,84,85,87;0
4;33;110,123,84,85,87;0.7142799999999998
4;33;11,123,84,85,87;0.718844
4;34;11,123,84,85,87;0.718844
4;34;11,123,6,84,87;0.6635719999999999
4;35;11,123,84,85,87;0.718844
4;35;11,123,17,84,85;0
4;36;11,123,84,85,87;0.718844
4;36;11,123,84,85,87;0.718844
4;37;11,123,84,85,87;0.718844
4;37;11,123,20,85,87;0.6654439999999999
4;38;11,123,84,85,87;0.718844
4;38;11,123,84,85,87;0.718844
4;39;11,123,84,85,87;0.718844
4;39;11,64,84,85,87;0
4;40;11,123,84,85,87;0.718844
4;40;123,83,84,85,87;0.654212
4;41;11,123,84,85,87;0.718844
4;41;11,123,84,85,87;0.718844
4;42;11,123,84,85,87;0.718844
4;42;123,26,84,85,87;0.6494540000000001
4;43;11,123,84,85,87;0.718844
4;43;11,123,84,85,87;0.718844
4;44;11,123,84,85,87;0.718844
4;44;107,11,84,85,87;0
4;45;11,123,84,85,87;0.718844
4;45;11,123,140,84,87;0.7146159999999999
4;46;11,123,84,85,87;0.718844
4;46;123,74,84,85,87;0.654056
4;47;11,123,84,85,87;0.718844
4;47;11,123,84,85,87;0.718844
4;48;11,123,84,85,87;0.718844
4;48;11,123,57,84,85;0.6665100000000002
4;49;11,123,84,85,87;0.718844
4;49;11,35,84,85,87;0
4;50;11,123,84,85,87;0.718844
4;50;11,123,48,84,85;0
4;51;11,123,84,85,87;0.718844
4;51;11,123,31,85,87;0.720608
4;52;11,123,31,85,87;0.720608
4;52;123,31,64,85,87;0.702128
4;53;11,123,31,85,87;0.720608
4;53;11,123,31,85,87;0.720608
4;54;11,123,31,85,87;0.720608
4;54;11,123,31,85,87;0.720608
4;55;11,123,31,85,87;0.720608
4;55;11,123,31,72,87;0.66521
4;56;11,123,31,85,87;0.720608
4;56;11,115,31,85,87;0
4;57;11,123,31,85,87;0.720608
